origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
At the start of the book , the lead character , anthropology Professor Huang Bai from Lengshan University , is confronted with a problem .;-;在这本书的开头，主人公，冷山大学人类学教授黄白面临着一个问题。;-;在本书的开头，主人公冷山大学人类学教授黄柏遇到了一个问题。;-;在书的开头，主角、冷山大学的人类学教授黄白，面临着一个问题。;-;1-2;1-3;2-3
When his student , Xu Zihang , plays Chopin 's Andante Spianato et Grande Polonaise Brillante , Op 22 , Lang shares his understanding about the music piece .;-;当他的学生徐子杭演奏肖邦的行板《圆舞曲》和《波兰舞曲》，作品22时，郎分享了他对这首乐曲的理解。;-;当他的学生徐子航演奏肖邦的钢琴行板与大波兰舞曲Op22时，郎朗分享了他对这首乐曲的理解。;-;当他的学生徐子航演奏肖邦的《安丹特·斯皮亚纳托和兰人布里兰特》Op22时，朗分享了他对音乐作品的理解。;-;1x2;1x3;2x3
Comparatively , dialogues are easier to be accepted by readers because the reading process is like watching two people talking .;-;相比之下，对话更容易被读者接受，因为阅读过程就像是看着两个人说话。;-;相对而言，对话更容易被读者接受，因为阅读过程就像看两个人说话。;-;相比之下，对话更容易被读者接受，因为阅读过程就像看着两个人说话。;-;1-2;1-3;2-3
From 2006 to 2017 , four rounds of reinforcement and maintenance work have been carried out successively in the Jiaohe Ruins with a total investment of over 100 million yuan , according to Wang .;-;据王介绍，2006年至2017年，蛟河遗址先后进行了四轮加固维修工作，总投资超过1亿元。;-;王说，从2006年到2017年，交河遗址先后进行了四轮加固维护工作，总投资过亿元。;-;据王说，从2006年到2017年，在角河遗址依次进行了四轮加固和维护工作，总投资超过1亿元。;-;1-2;1-3;2-3
It was inspired by her childhood memories and took Tian over a week to finish .;-;这是受她童年记忆的启发，田花了一个多星期才完成。;-;它的灵感来自她的童年记忆，田花了一周多的时间才完成。;-;灵感来自她的童年记忆，花了田一个多星期才完成。;-;1x2;1x3;2x3
I finally got her into the shower , dressed her hurriedly and made it to the nearby bus stop in time .;-;我终于让她洗了个澡，赶紧给她穿好衣服，及时赶到附近的公共汽车站。;-;我终于把她弄进了淋浴间，匆匆穿好衣服，及时赶到了附近的公交车站。;-;我终于把她弄进了淋浴间，匆匆忙忙地给她穿好衣服，及时赶到附近的公共汽车站。;-;1x2;1x3;2-3
" It may be a bit early to celebrate , but I want to take the opportunity to inspire the company 's younger choreographers . ";-;“现在庆祝可能为时过早，但我想借此机会激励公司的年轻编舞。”;-;“现在庆祝可能有点早，但我想借此机会激励公司的年轻编舞。”;-;“现在庆祝可能有点早，但我想借此机会激励公司的年轻编舞家。;-;1-2;1-3;2-3
Zhang addressed the forum and said the Belt and Road Initiative has entered a new period with fruitful achievements and steady development since it was launched in 2013 .;-;张在论坛上说，“一带一路”倡议倡议自2013年启动以来，已经进入了一个成果丰硕、稳步发展的新时期。;-;张在论坛上致辞时表示，“一带一路”倡议自2013年提出以来，进入了成果丰硕、稳步发展的新时期。;-;张磊在论坛上致辞说，“一带一路”倡议自2013年启动以来，进入了一个硕果累累、发展稳步的新时期。;-;1x2;1x3;2x3
Working at the NMC for 10 years has largely increased his knowledge in many respects , and improved his storytelling skills .;-;在NMC工作了10年，他在许多方面的知识都有了很大的提高，讲故事的技能也得到了提高。;-;在NMC工作了10年，大大增加了他在许多方面的知识，并提高了他的讲故事能力。;-;在NMC工作了10年，在很多方面都大大提高了他的知识，并提高了他的讲故事技巧。;-;1-2;1-3;2-3
He observed that today , although people can easily get all kinds of information from the internet , they seem increasingly ignorant of what should be common knowledge .;-;他观察到，今天，虽然人们可以很容易地从互联网上获得各种信息，但他们似乎越来越不知道什么应该是常识。;-;他观察到，今天，虽然人们可以很容易地从互联网上获取各种信息，但他们似乎越来越不知道什么应该是常识。;-;他观察到，今天，虽然人们可以很容易地从互联网上获得各种信息，但他们似乎越来越不知道什么是常识。;-;1-2;1-3;2-3
Kangweihua literally means " paintings around bed " , with kang being the name of a type of heated bed in the local dialect .;-;康的字面意思是“画在床上”，康是一种加热床在当地方言的名称。;-;炕的字面意思是“床边的画”，炕在当地方言中是一种加热床的名称。;-;康卫华的字面意思是“床周围的绘画”，康是当地方言中一种加热床的名称。;-;1x2;1x3;2x3
During the pandemic , we have all shared feelings such as anxiety and disappointment , as our lives have been badly affected and our plans disrupted .;-;在大流行期间，我们都有共同的感受，例如焦虑和失望，因为我们的生活受到严重影响，我们的计划被打乱。;-;在大流行期间，我们都有共同的感受，例如焦虑和失望，因为我们的生活受到了严重影响，我们的计划被打乱了。;-;在大流行期间，我们都有过焦虑和失望等共同的感受，因为我们的生活受到严重影响，我们的计划被打乱。;-;1-2;1-3;2-3
At the end of the day , I would watch the news on TV , which had led the entire week with the historic events happening in Hong Kong .;-;一天结束时，我会看电视上的新闻，整个星期都在报道香港发生的历史性事件。;-;在一天结束的时候，我会在电视上看新闻，这个新闻引领了整个一周在香港发生的历史性事件。;-;在一天结束时，我会在电视上观看新闻，这整个星期都以香港发生的历史性事件为主导。;-;1x2;1x3;2x3
What 's more , anthropology is an inclusive discipline , so anthropologists know a lot of different things , ranging from a minority language in Africa to history , geology or paleontology , " he says .;-;更重要的是，人类学是一门包容性的学科，因此人类学家知道很多不同的事情，从非洲的少数民族语言到历史、地质学或古生物学，”他说。;-;更重要的是，人类学是一门包容性学科，因此人类学家了解很多不同的东西，从非洲的少数民族语言到历史、地质学或古生物学，”他说。;-;更重要的是，人类学是一门包容性的学科，所以人类学家知道很多不同的东西，从非洲的少数民族语言到历史，地质学或古生物学，“他说。;-;1-2;1-3;2-3
The two concerts were produced by the Zheng Xiaoying Opera Center , a new art institution launched by the eponymous conductor in Xiamen this year .;-;这两场音乐会是由郑晓颖歌剧中心制作的，这是一家由这位同名指挥家今年在厦门创办的新艺术机构。;-;两场音乐会由郑小英歌剧中心制作，这是郑小英今年在厦门推出的新艺术机构。;-;这两场音乐会由郑小英歌剧中心制作，这是同名指挥今年在厦门推出的一家新艺术机构。;-;1x2;1-3;2x3
Choreographer Fei Bo will celebrate his 20th anniversary in the job with a selection of his creations being performed at Tianqiao Theater in Beijing on Tuesday and Wednesday .;-;编舞费博将于周二和周三在北京天桥剧院举行选秀，以庆祝他任职20周年。;-;编舞斐波将于周二和周三在北京天桥剧院上演一系列他的作品，以庆祝他的工作20周年。;-;编舞家费波将于周二和周三在北京天桥剧院演出，庆祝他20周年纪念。;-;1x2;1x3;2x3
To make it up to my daughter , I would let her swim in the apartment compound 's pool about three or four times that week .;-;为了补偿我的女儿，我会让她在公寓楼的游泳池里游泳大约三到四次。;-;为了补偿我的女儿，我会让她在那一周在公寓的游泳池里游泳大约三到四次。;-;为了弥补我的女儿，那一周我会让她在公寓楼的游泳池里游泳三到四次。;-;1x2;1x3;2-3
" I was very angry at those people , so I wrote an article refuting their ideas .;-;“我对那些人很生气，所以我写了一篇文章驳斥他们的观点。;-;“我对那些人很生气，所以我写了一篇文章反驳他们的想法。;-;“我对那些人非常生气，所以我写了一篇文章来反驳他们的想法。;-;1-2;1-3;2-3
She had flown to Hong Kong several days earlier on assignment for the Philippine newspaper Business Day to cover the handover of the city 's return to China .;-;几天前，她被派往香港，为菲律宾报纸《营业日》报道香港回归中国的消息。;-;几天前，她曾受命为菲律宾报纸《商业日》报道香港回归中国的交接事宜。;-;几天前，她飞往香港，受命参加菲律宾报纸《商业日报》，报道香港回归中国的交接事宜。;-;1x2;1x3;2x3
The leaders of the university plan to cancel the specialty of anthropology due to a lack of students .;-;由于学生不足，学校领导计划取消人类学专业。;-;由于学生不足，大学领导计划取消人类学专业。;-;由于缺乏学生，大学领导人计划取消人类学专业。;-;1-2;1-3;2-3
Before his first China trip in 1976 , he had already studied the Chinese language for six years and read several books about China .;-;在1976年第一次访华之前，他已经学习汉语六年了，读了几本关于中国的书。;-;1976年第一次中国之行之前，他已经学了六年中文，读了几本关于中国的书。;-;在1976年第一次中国之行之前，他已经学习了六年的中文，并阅读了几本关于中国的书籍。;-;1-2;1-3;2-3
Not exactly a healthy lunch for a growing kid , but that was the food she wanted and , like a lot of parents , that was the path of least resistance .;-;对于一个成长中的孩子来说，这并不是一顿健康的午餐，但这正是她想要的食物，就像很多父母一样，这是一条阻力最小的道路。;-;对于一个成长中的孩子来说，这并不完全是一顿健康的午餐，但那是她想要的食物，并且像许多父母一样，这是阻力最小的道路。;-;对于一个成长中的孩子来说，这并不是一顿健康的午餐，但这是她想要的食物，就像很多父母一样，这是阻力最小的途径。;-;1-2;1-3;2-3
They then perform the necessary measurements and draw out the frame with simple , clean lines before drafting sketches with black and white pencils .;-;然后，他们进行必要的测量，用简单、干净的线画出框架，然后用黑白铅笔绘制草图。;-;然后，他们进行必要的测量，并用简单、干净的线条画出框架，然后用黑白铅笔画草图。;-;然后，他们进行必要的测量，并用简单，干净的线条绘制框架，然后用黑白铅笔绘制草图。;-;1-2;1-3;2-3
" I have seen a lot of things inaccessible to the public and heard a lot of stories unknown to people , " he says .;-;他说：“我看到了很多公众无法接触的事情，听到了很多人们不知道的故事。”。;-;“我看到了很多公众无法接触到的东西，也听到了很多人们不知道的故事，”他说。;-;“我看到了很多公众无法接触到的东西，也听到了很多人们不知道的故事，”他说。;-;1-2;1-3;2-3
I made sure to get a good night 's sleep the rest of the week , so we did not have a repeat of July 1 .;-;我确保在本周剩下的时间里睡个好觉，所以我们没有重蹈7月1日的覆辙。;-;我确保在这周剩下的时间里睡个好觉，所以我们没有重蹈7月1日的覆辙。;-;我确保在本周剩下的时间里睡个好觉，所以我们没有重复7月1日。;-;1x2;1x3;2x3
So , the world has remained in a largely peaceful status over the past decades , but some dangerous conflicts and frictions have popped up from time to time , Xing said .;-;因此，在过去的几十年里，世界基本上一直处于和平状态，但一些危险的冲突和摩擦不时出现，邢说。;-;邢说，过去几十年，世界基本保持和平状态，但一些危险的冲突和摩擦时有发生。;-;因此，在过去的几十年里，世界基本上保持和平状态，但一些危险的冲突和摩擦不时出现，邢说。;-;1-2;1-3;2-3
From animals and flowers to scenes of people working on the farm and children playing , the paintings mirrored the unique charm and beauty of the lifestyle in the villages and surrounding countryside .;-;从动物和花卉到人们在农场工作和孩子们玩耍的场景，这些绘画反映了村庄和周围农村生活方式的独特魅力和美丽。;-;从动物和花卉到农家劳作的人们和孩子们玩耍的场景，这些画反映了村庄和周边乡村生活方式的独特魅力和美感。;-;从动物和花卉到人们在农场工作和孩子们玩耍的场景，这些画作反映了村庄和周围乡村生活方式的独特魅力和美丽。;-;1-2;1-3;2-3
" None of them have received professional training , it is not easy to have such an imagination . " That aside , the group has worked hard .;-;“他们都没有受过专业训练，要有这样的想象力是不容易的。”除此之外，这个团队一直在努力。;-;“他们都没有受过专业训练，有这样的想象力很不容易。”除此之外，该小组一直在努力工作。;-;“他们都没有接受过专业培训，拥有这样的想象力并不容易。除此之外，该小组一直在努力工作。;-;1-2;1-3;2-3
From 2019 to May 2022 , Yuan wrote 30 articles trying to answer these questions from scientific perspectives , which have been published recently as a book , Jiaoshou Yu Nianqingren , by Citic Press .;-;2019年至2022年5月，袁撰写了30篇文章，试图从科学的角度回答这些问题，这些文章最近已作为一本书出版，由中信出版社出版。;-;2019年至2022年5月，袁征撰写了30篇文章，试图从科学的角度回答这些问题，最近由中信出版社出版了《交手于念情人》一书。;-;从2019年到2022年5月，袁征写了30篇文章，试图从科学的角度来回答这些问题，这些文章最近被中信出版社出版了《教书余年清仁》一书。;-;1x2;1x3;2x3
She learned to paint , with her mother , when she was a child and now , at the age of 54 , she is still painting and trying to preserve the tradition .;-;当她还是个孩子的时候，她和母亲一起学会了绘画。现在，54岁的她仍然在绘画，并试图保留这一传统。;-;她在孩提时代就跟随母亲学习绘画，如今54岁的她仍在绘画并努力保持传统。;-;当她还是个孩子的时候，她和母亲一起学习绘画，现在，在54岁的时候，她仍然在画画，并试图保留传统。;-;1x2;1-3;2x3
The project , designed by SYN Architects , pays tribute to the village 's long history in advanced agriculture , and blends itself smartly into the surrounding farmlands and natural views .;-;该项目由SYNArchitects设计，旨在纪念该村在先进农业方面的悠久历史，并巧妙地融入周围的农田和自然景观。;-;该项目由SYNArchitects设计，向该村悠久的先进农业历史致敬，并巧妙地融入了周围的农田和自然景观。;-;该项目由SYNArchitects设计，向该村在先进农业方面的悠久历史致敬，并巧妙地融入了周围的农田和自然景观。;-;1-2;1-3;2-3
With rigorous scientific logic , rich knowledge and a skill in storytelling , Yuan 's articles are easy to follow .;-;袁的文章逻辑严谨，知识渊博，讲故事的能力强，通俗易懂。;-;凭借严谨的科学逻辑、丰富的知识和讲故事的技巧，袁的文章很容易理解。;-;凭借严谨的科学逻辑，丰富的知识和讲故事的技巧，袁的文章很容易理解。;-;1x2;1x3;2-3
Such help was particularly useful during the California Gold Rush of the late 1840s and 1850s .;-;这种帮助在19世纪40年代末和19世纪50年代的加利福尼亚淘金热期间特别有用。;-;这种帮助在1840年代后期和1850年代的加利福尼亚淘金热期间特别有用。;-;在1840年代末和1850年代的加州淘金热期间，这种帮助特别有用。;-;1-2;1-3;2-3
" Ten here is more a reference to ' perfection ' rather than a specific number , hence the name . ";-;“这里的十更多的是指‘完美’，而不是一个特定的数字，因此得名。”;-;“这里的十更多是指‘完美’而不是一个特定的数字，因此得名。”;-;“这里的十更像是对'完美'的引用，而不是一个特定的数字，因此得名。;-;1x2;1x3;2x3
When another student , Lin Zihan , plays the first movement of Beethoven 's Piano Sonata in C Major Op 2 No 3 , Lang stands by the piano , demonstrating crescendo and decrescendo by raising and lowering his head .;-;当另一个学生林演奏贝多芬C大调钢琴奏鸣曲第二乐章第三乐章的第一乐章时，郎站在钢琴旁，通过抬头和低头来演示渐强和渐弱。;-;当另一位学生林子涵演奏贝多芬C大调钢琴奏鸣曲Op2No3的第一乐章时，郎站在钢琴旁，通过抬起和低下头来演示渐强和渐弱。;-;当另一名学生林子涵在C大调Op2No3中演奏贝多芬钢琴奏鸣曲的第一乐章时，郎朗站在钢琴旁，通过抬起和降低头部来展示渐强和递减。;-;1-2;1-3;2-3
A series of paintings about her mother 's daily life , such as cooking in the kitchen , braiding children 's hair and doing housework , are now displayed at the local cultural center in Tongxin county .;-;一系列关于她母亲日常生活的绘画作品，如在厨房做饭、给孩子们编辫子和做家务，现在在同心县当地文化中心展出。;-;母亲在厨房做饭、给孩子编头发、做家务等一系列关于她母亲日常生活的画作，现在在同心县当地文化中心展出。;-;一系列关于她母亲日常生活的画作，如在厨房做饭，给孩子梳理头发和做家务，现在在同心县的当地文化中心展出。;-;1-2;1-3;2-3
" They all hail from Hexin village and took painting lessons at the same time , " says Zhu Qinhua , an instructor from the district 's cultural venue .;-;“他们都来自和新村，同时也上了绘画课，”该区文化馆的讲师朱说。;-;“他们都来自和新村，同时上绘画课，”该区文化馆的指导员朱钦华说。;-;“他们都来自和信村，同时上绘画课，”来自该区文化场馆的讲师朱勤华说。;-;1-2;1-3;2-3
" As the waves move forward , the singing goes along smoothly , " he adds , humming the melody while waving his hands .;-;他补充道：“随着波浪向前移动，歌唱进行得很顺利。”他一边挥手一边哼着旋律。;-;“随着海浪向前移动，歌声流畅地进行，”他补充道，一边挥手一边哼着旋律。;-;“随着海浪向前移动，歌声顺畅地进行，”他补充道，一边挥舞着双手，一边哼唱着旋律。;-;1x2;1x3;2x3
" If there is a change in the crack , the system will alert and help us to go to that spot and check things out in time and accurately , " he added .;-;他补充道：“如果裂缝发生变化，该系统将发出警报，帮助我们及时准确地前往该点检查情况。”。;-;“如果裂缝发生变化，系统会发出警报并帮助我们及时准确地到达那个位置，”他补充说。;-;“如果裂缝发生变化，系统将发出警报，并帮助我们及时准确地检查出问题，”他补充说。;-;1x2;1x3;2x3
Hence , when the paintings were first circulated on the internet , they were given the nickname " Nucleic Acid Testing on the River " .;-;因此，当这些画首次在互联网上传播时，人们给它们起了一个绰号“在河上进行核酸检测”。;-;因此，当这幅画首次在互联网上流传时，它们被赋予了“河上的核酸检测”的绰号。;-;因此，当这些画作首次在互联网上流传时，它们被赋予了“河上的核酸测试”的绰号。;-;1-2;1-3;2-3
For years , they discuss with instructors from the Xiuzhou district cultural venue about their work in the village on Wednesdays .;-;多年来，他们每周三都会与秀洲区文化馆的老师讨论他们在村里的工作。;-;多年来，他们每周三与秀洲区文化场馆的指导员讨论他们在村里的工作。;-;多年来，他们每周三都会与秀洲区文化场馆的教师讨论他们在村里的工作。;-;1-2;1-3;2-3
" The idea to build a community with a shared future for humanity , proposed by the Chinese president , has become more urgent to implement and is more in line with our current needs , " he said .;-;他说：“中国国家主席提出的建设一个人类命运共享的社区的想法，已经变得更加迫切需要实施，并且更符合我们当前的需要。”。;-;他说：“中国国家主席提出的构建人类命运共同体的理念更加迫切需要落实，更加符合我们当前的需要。”;-;“中国国家主席提出的建立一个人类命运共同体的想法，已经变得更加迫切需要实施，也更符合我们当前的需求，”他说。;-;1x2;1x3;2-3
Yuan acquired this objective point of view through studying computer science , which was not his first choice for university .;-;袁通过学习计算机科学获得了这一客观观点，而计算机科学并不是他上大学的第一选择。;-;元通过学习计算机科学获得了这种客观的观点，这并不是他上大学的首选。;-;袁咏仪通过学习计算机科学获得了这种客观观点，这并不是他上大学的首选。;-;1x2;1x3;2x3
Gulibekge Maiming Reheman , a team member , followed in the footsteps of her grandfather and father and became a conservator in Jiaohe after graduation .;-;队员古丽贝格·迈明·雷赫曼追随祖父和父亲的足迹，毕业后成为蛟河的一名管理员。;-;团队成员古利贝克·麦明·热赫曼跟随祖父和父亲的脚步，毕业后成为了交河的一名保护员。;-;团队成员GulibekgeMaimingReheman追随祖父和父亲的脚步，毕业后成为焦河的一名保护员。;-;1-2;1-3;2-3
Over the years , local governments have put in effort to promote painting among farmers and enrich their cultural life .;-;多年来，地方政府努力在农民中推广绘画，丰富他们的文化生活。;-;多年来，各地政府大力推广农民绘画，丰富农民文化生活。;-;多年来，地方政府努力在农民中推广绘画，丰富他们的文化生活。;-;1-2;1-3;2-3
When the outline of the paintings are done , the artists use acrylic or oils paints to color them .;-;画完轮廓后，艺术家们用丙烯酸或油画颜料给它们上色。;-;当画的轮廓完成后，艺术家们使用丙烯酸或油画颜料给它们上色。;-;当绘画的轮廓完成时，艺术家使用丙烯酸或油画颜料来着色。;-;1-2;1x3;2x3
In 2019 , Xiuzhou was named a " hometown of Chinese folk culture and art " by the Ministry of Culture and Tourism .;-;2019年，秀洲被文化旅游部命名为“中国民俗文化艺术之乡”。;-;2019年，秀洲被文化和旅游部命名为“中国民间文化艺术之乡”。;-;2019年，秀洲被文化和旅游部评为“中国民间文化艺术之乡”。;-;1-2;1-3;2-3
In an interview with Xinhua News Agency from his office , Goodman detailed China 's transformation over the last several decades and shared his views on China 's development based on his personal experience .;-;古德曼在办公室接受新华社采访时，详细介绍了中国几十年来的转变，并根据个人经历分享了他对中国发展的看法。;-;古德曼在其办公室接受新华社采访时详细介绍了中国过去几十年的转变，并结合个人经历分享了他对中国发展的看法。;-;嘉民在接受新华社采访时，详细介绍了过去几十年来中国的转变，并根据个人经历分享了他对中国发展的看法。;-;1-2;1-3;2-3
The ruins sit in Turpan , Northwest China 's Xinjiang Uygur autonomous region , and cover 37.6 hectares .;-;遗址位于中国西北部的新疆维吾尔自治区吐鲁番，占地37.6公顷。;-;遗址位于中国西北部新疆维吾尔自治区吐鲁番市，占地37.6公顷。;-;废墟位于中国西北部新疆维吾尔自治区吐鲁番，占地37.6公顷。;-;1-2;1-3;2-3
Actually a lot of great classics were created in the form of dialogue , such as The Analects of Confucius and The Republic .;-;其实很多伟大的经典作品都是以对话的形式创作出来的，比如《论语》和《民国》。;-;其实很多伟大的经典都是以对话的形式创作出来的，比如《论语》和《民国》。;-;实际上，许多伟大的经典作品都是以对话的形式创作的，例如《孔子论语》和《共和国》。;-;1x2;1x3;2x3
It 's a kind of folk art that was very popular in Tian 's hometown , Tongxin county , Northwest China 's Ningxia Hui autonomous region , during the 1960s and '70s .;-;这是一种民间艺术，在田的家乡，中国西北部的宁夏回族自治区同心县，在60年代和70年代非常流行。;-;是1960、70年代在田氏故里宁夏回族自治区同心县流行的一种民间艺术。;-;这是一种民间艺术，在20世纪60年代和70年代，田的家乡，中国西北宁夏回族自治区同心县非常受欢迎。;-;1x2;1-3;2x3
Before painting , the artists need to polish the walls to make sure they are smooth .;-;在绘画之前，艺术家需要打磨墙壁以确保其光滑。;-;在绘画之前，艺术家需要打磨墙壁以确保它们是光滑的。;-;在绘画之前，艺术家需要抛光墙壁以确保它们光滑。;-;1-2;1-3;2-3
However , despite being " open to understanding " , China in the books did little to prepare him for China in reality .;-;然而，尽管他“乐于理解”，书中的中国并没有让他为现实中的中国做好准备。;-;然而，尽管“开放理解”，但书中的中国并没有让他为现实中的中国做好准备。;-;然而，尽管“开放理解”，但书中的中国几乎没有为他实际中的中国做好准备。;-;1x2;1x3;2-3
Many times , to provide inspiration for her painting , Jiang 's grandson walks long distances to neighboring villages to take pictures of natural scenery for her reference .;-;很多时候，为了给她的绘画提供灵感，姜的孙子长途跋涉到附近的村庄拍摄自然风光供她参考。;-;很多时候，为了给她的绘画提供灵感，蒋的孙子不远万里到邻近的村庄拍摄自然风光供她参考。;-;很多时候，为了给她的绘画提供灵感，蒋的孙子长途跋涉到邻近的村庄拍摄自然风光供她参考。;-;1-2;1-3;2-3
If you take a walk around the exhibitions , you can find some key points concerning the moon , and what you need to do is to fill some stories in between .;-;如果你在展览中走走，你会发现一些关于月球的关键点，你需要做的是在其间填充一些故事。;-;如果你在展览中走一走，你可以找到一些关于月球的要点，你需要做的就是在其中填补一些故事。;-;如果你在展览周围散步，你可以找到一些关于月球的关键点，你需要做的就是填补一些介于两者之间的故事。;-;1-2;1x3;2x3
Last year , a renovated granary rose in Wuxing , a village in Deyang city in north of Chengdu , Sichuan province .;-;去年，在四川省成都市北部德阳市的五星村，一座翻修过的粮仓拔地而起。;-;去年，四川省成都市北部德阳市五星村的一株经过翻修的粮仓玫瑰。;-;去年，在四川省成都市北部德阳市的一个村庄吴兴，一个翻新的粮仓拔地而起。;-;1x2;1-3;2x3
The US and some other Western countries have been intervening in other countries ' domestic affairs and even use military force , posing great threat to world peace , he said .;-;他说，美国和其他一些西方国家一直在干涉别国内政，甚至使用武力，对世界和平构成了巨大威胁。;-;他说，美国等西方国家一直在干涉别国内政，甚至动用武力，对世界和平构成重大威胁。;-;他说，美国和其他一些西方国家一直在干涉别国内政，甚至使用武力，对世界和平构成巨大威胁。;-;1-2;1-3;2-3
In as early as 2001 , the China Farmers Art Center was already established in Xiuzhou district , and a festival featuring farmers paintings has been held every two to three years since then .;-;早在2001年，中国农民艺术中心就已在秀洲区成立，此后每两年至三年举办一次农民绘画节。;-;早在2001年，中国农民艺术中心就在秀洲区成立，此后每两三年举办一次农民画节。;-;早在2001年，中国农民艺术中心就已经在秀洲区成立，此后每两到三年举办一次农民绘画节。;-;1-2;1-3;2-3
Jiang Sanna , the oldest member of the group and the maker of Fairy Embroidery , gets up at 4 am every day to practice painting .;-;最年长的成员、仙女刺绣师姜每天早上4点起床练习绘画。;-;团里年纪最大的仙绣师姜三娜每天凌晨4点起床练画。;-;姜桑娜是该团体中最年长的成员，也是仙女刺绣的制作者，每天凌晨4点起床练习绘画。;-;1x2;1x3;2-3
